loan_amnt,term,int_rate,emp_length,home_ownership,annual_inc,loan_status,dti,delinq_2yrs,open_acc,pub_rec_bankruptcies
15000.0,60,15.96,8.0,2,90000.0,1,14.35,0.0,9.0,0.0
19200.0,60,18.25,4.0,1,45000.0,1,15.2,0.0,12.0,0.0
9500.0,36,11.71,5.0,2,80000.0,1,13.99,0.0,9.0,0.0
20000.0,60,15.96,10.0,1,45000.0,1,18.88,0.0,11.0,0.0
9000.0,36,12.69,0.0,1,45000.0,1,18.35,0.0,9.0,0.0
16000.0,36,7.9,6.0,2,68000.0,1,20.84,1.0,5.0,0.0
19600.0,36,9.91,3.0,2,60000.0,1,16.2,0.0,12.0,0.0
18800.0,60,13.49,10.0,2,58000.0,1,23.63,0.0,7.0,0.0
10000.0,36,14.27,7.0,2,75000.0,1,6.94,2.0,7.0,0.0
20000.0,60,18.25,10.0,2,51400.0,0,11.49,0.0,16.0,0.0
9750.0,36,17.27,4.0,1,21600.0,0,8.56,1.0,3.0,1.0
35000.0,60,22.06,10.0,1,90000.0,1,16.36,0.0,11.0,0.0
20000.0,36,7.9,10.0,2,63000.0,1,18.32,0.0,11.0,0.0
12000.0,36,14.27,3.0,1,72000.0,1,16.4,1.0,7.0,0.0
8000.0,36,12.42,3.0,1,50000.0,1,13.32,0.0,8.0,0.0
28000.0,60,12.69,3.0,2,67000.0,1,17.64,0.0,8.0,0.0
6000.0,36,14.27,4.0,1,93000.0,1,7.64,0.0,9.0,0.0
16000.0,36,6.03,6.0,2,109000.0,1,12.45,0.0,9.0,0.0
19600.0,36,9.91,8.0,1,45000.0,1,22.53,0.0,7.0,0.0
11500.0,36,7.9,2.0,2,55000.0,1,4.45,0.0,7.0,0.0
3000.0,36,12.42,2.0,1,28800.0,1,24.38,0.0,7.0,0.0
5000.0,36,7.9,0.0,1,53000.0,1,17.23,0.0,12.0,0.0
7000.0,36,12.42,7.0,2,54000.0,0,12.84,0.0,12.0,0.0
23325.0,36,15.27,6.0,2,65000.0,1,14.99,0.0,4.0,0.0
22200.0,36,12.69,10.0,1,225000.0,1,5.14,0.0,8.0,0.0
14675.0,60,17.27,6.0,1,34500.0,1,24.52,0.0,12.0,0.0
14400.0,60,12.69,7.0,1,75000.0,0,16.06,0.0,6.0,0.0
28000.0,60,11.71,10.0,2,75000.0,1,6.16,0.0,11.0,0.0
12000.0,60,19.03,4.0,2,65000.0,1,15.3,1.0,9.0,0.0
15000.0,36,7.9,9.0,2,31000.0,0,9.83,0.0,9.0,0.0
15000.0,60,21.67,2.0,3,33000.0,0,14.36,0.0,9.0,0.0
15850.0,60,13.49,10.0,2,36000.0,1,27.6,0.0,10.0,0.0
12000.0,36,13.49,1.0,2,46000.0,1,16.28,0.0,10.0,0.0
1800.0,36,12.69,2.0,1,25000.0,0,17.66,0.0,2.0,0.0
17000.0,36,16.77,0.0,1,90000.0,1,15.41,1.0,12.0,0.0
5500.0,36,15.96,0.0,1,32000.0,1,21.49,0.0,10.0,0.0
10000.0,36,13.49,1.0,1,42000.0,1,8.06,1.0,11.0,0.0
11600.0,60,14.27,8.0,2,35000.0,1,23.21,0.0,10.0,0.0
16000.0,60,14.27,10.0,1,62000.0,0,29.36,0.0,19.0,0.0
35000.0,60,22.06,10.0,2,95300.0,1,14.71,0.0,10.0,0.0
11100.0,60,15.96,6.0,3,26000.0,0,20.49,0.0,14.0,0.0
13000.0,36,11.71,5.0,1,38400.0,1,16.78,0.0,13.0,0.0
12250.0,36,14.27,10.0,2,45000.0,1,22.8,0.0,17.0,0.0
29100.0,60,20.3,10.0,1,72000.0,0,20.23,0.0,16.0,0.0
21600.0,60,17.58,10.0,2,82000.0,0,9.75,0.0,9.0,0.0
10000.0,36,15.96,7.0,1,61000.0,1,5.57,0.0,7.0,0.0
29100.0,60,18.64,5.0,1,58000.0,1,22.18,0.0,7.0,0.0
2000.0,36,14.27,3.0,1,65000.0,1,8.58,0.0,4.0,0.0
9500.0,36,8.9,2.0,1,20000.0,1,14.34,0.0,9.0,0.0
21000.0,36,11.71,0.0,1,95000.0,0,9.84,0.0,13.0,0.0
11300.0,36,13.49,9.0,1,35000.0,1,21.05,0.0,4.0,0.0
12000.0,36,12.69,1.0,1,42500.0,1,19.37,0.0,10.0,0.0
15800.0,60,19.03,10.0,2,75000.0,1,20.1,0.0,15.0,0.0
18000.0,36,10.65,4.0,1,68000.0,1,10.66,0.0,11.0,0.0
6400.0,36,8.9,4.0,1,37000.0,1,11.84,0.0,6.0,0.0
6000.0,36,7.51,8.0,1,30000.0,1,17.56,0.0,5.0,0.0
6000.0,36,8.9,2.0,1,55000.0,1,14.71,0.0,11.0,0.0
5000.0,36,11.71,4.0,1,21600.0,1,9.56,0.0,6.0,0.0
26400.0,60,19.91,6.0,2,103000.0,1,13.41,0.0,8.0,0.0
11300.0,36,14.65,1.0,2,70000.0,1,5.85,1.0,4.0,0.0
14000.0,36,14.27,5.0,2,86000.0,1,8.86,0.0,11.0,0.0
15000.0,36,16.29,5.0,3,50000.0,1,22.44,0.0,5.0,0.0
23600.0,36,13.49,10.0,1,102000.0,1,14.19,0.0,17.0,0.0
5100.0,36,8.9,1.0,2,36000.0,1,21.57,0.0,9.0,0.0
7500.0,36,8.9,0.0,2,75000.0,1,7.49,0.0,5.0,0.0
10000.0,36,10.65,10.0,1,58000.0,1,9.72,0.0,7.0,0.0
6000.0,36,19.42,2.0,1,36000.0,1,15.57,0.0,3.0,0.0
2000.0,36,14.27,10.0,3,100000.0,1,14.92,1.0,9.0,0.0
6000.0,36,7.51,10.0,2,45000.0,1,27.73,0.0,15.0,0.0
18000.0,60,20.3,1.0,1,55000.0,1,12.87,0.0,8.0,0.0
10000.0,36,16.77,3.0,1,49000.0,1,20.4,1.0,11.0,0.0
24000.0,60,21.67,7.0,1,85000.0,1,19.93,1.0,17.0,0.0
10000.0,36,12.42,2.0,1,26000.0,1,12.83,0.0,8.0,0.0
10000.0,36,16.77,3.0,1,40000.0,1,21.63,0.0,9.0,0.0
10175.0,36,12.69,10.0,2,45136.0,1,10.79,0.0,12.0,0.0
17000.0,60,19.03,3.0,1,78050.0,0,16.84,0.0,10.0,0.0
5600.0,36,7.9,8.0,2,32000.0,1,23.85,0.0,10.0,0.0
20000.0,60,18.25,0.0,1,102000.0,0,9.26,0.0,10.0,0.0
10000.0,36,11.71,4.0,1,50000.0,1,10.99,1.0,9.0,0.0
5600.0,36,15.27,10.0,1,46000.0,1,4.8,0.0,9.0,0.0
2800.0,36,10.65,10.0,2,136000.0,1,10.83,0.0,8.0,0.0
9600.0,36,11.71,2.0,2,62100.0,1,11.0,2.0,9.0,0.0
24000.0,36,6.62,10.0,2,88620.0,1,4.06,0.0,12.0,0.0
18400.0,60,14.27,3.0,2,61938.0,0,9.01,0.0,5.0,0.0
9000.0,36,6.62,10.0,2,98400.0,1,12.93,0.0,13.0,0.0
30750.0,60,19.91,10.0,1,65000.0,1,19.42,0.0,7.0,0.0
6000.0,36,12.42,0.0,1,30000.0,1,21.64,0.0,7.0,0.0
5000.0,36,15.96,4.0,1,41000.0,0,23.47,0.0,17.0,0.0
33600.0,60,20.3,2.0,2,240000.0,1,13.56,2.0,12.0,0.0
10000.0,36,10.65,10.0,2,48000.0,1,9.47,0.0,9.0,0.0
16800.0,60,16.77,8.0,2,55000.0,0,20.57,0.0,10.0,0.0
16550.0,60,14.65,7.0,2,52000.0,1,9.88,0.0,7.0,0.0
12000.0,60,11.71,10.0,2,48000.0,1,23.3,0.0,8.0,0.0
22000.0,60,14.65,10.0,2,85500.0,0,27.9,0.0,14.0,0.0
10800.0,36,7.51,10.0,1,75000.0,0,16.59,0.0,9.0,0.0
7200.0,36,10.65,10.0,1,50000.0,1,24.55,0.0,8.0,0.0
10625.0,36,14.27,10.0,2,25000.0,1,14.74,0.0,7.0,0.0
5000.0,36,15.96,1.0,1,35000.0,0,2.43,0.0,10.0,0.0
10000.0,36,15.27,8.0,1,49639.62,1,21.39,0.0,22.0,0.0
5000.0,36,13.49,6.0,1,40752.0,1,23.5,0.0,12.0,0.0
8400.0,36,6.62,1.0,2,62000.0,1,1.84,0.0,16.0,0.0
25000.0,60,18.64,10.0,1,50000.0,0,5.81,0.0,2.0,0.0
24000.0,60,17.58,0.0,1,72000.0,1,20.48,0.0,9.0,0.0
4800.0,36,7.9,4.0,1,95000.0,1,10.74,0.0,10.0,0.0
14000.0,36,14.65,10.0,2,78000.0,0,25.97,0.0,13.0,0.0
7000.0,36,13.49,10.0,2,125000.0,1,23.6,1.0,16.0,0.0
15000.0,36,16.77,3.0,1,50000.0,1,16.13,0.0,7.0,0.0
13000.0,36,12.42,7.0,1,38000.0,1,7.77,0.0,5.0,0.0
30000.0,36,14.27,1.0,2,125000.0,1,13.93,0.0,19.0,0.0
6400.0,36,8.9,4.0,1,32000.0,1,9.26,0.0,7.0,0.0
5650.0,36,9.91,10.0,1,51000.0,1,17.29,0.0,11.0,0.0
7000.0,36,7.51,7.0,1,60000.0,1,25.56,0.0,13.0,0.0
8500.0,36,11.71,3.0,1,25000.0,1,18.43,0.0,6.0,0.0
28000.0,60,15.96,3.0,2,60000.0,1,8.32,0.0,4.0,0.0
7000.0,36,7.51,6.0,1,37740.0,1,16.72,0.0,10.0,0.0
30000.0,60,20.89,5.0,2,96000.0,1,14.6,1.0,12.0,0.0
20000.0,36,12.69,2.0,1,94500.0,1,21.3,0.0,17.0,0.0
6000.0,36,14.27,10.0,1,32000.0,1,21.94,3.0,14.0,0.0
10000.0,36,7.9,9.0,2,72000.0,1,15.12,0.0,6.0,0.0
12000.0,36,7.9,5.0,1,100000.0,1,18.2,0.0,13.0,0.0
12500.0,60,21.28,0.0,2,100000.0,1,5.48,0.0,5.0,0.0
15000.0,60,10.65,10.0,2,64800.0,1,26.61,0.0,14.0,0.0
16450.0,60,17.27,6.0,1,38000.0,1,24.85,0.0,13.0,0.0
2500.0,36,15.27,0.0,1,39420.0,1,21.61,2.0,15.0,0.0
6200.0,36,7.9,0.0,3,15000.0,1,7.6,0.0,7.0,0.0
12000.0,36,12.69,10.0,1,62000.0,1,22.66,0.0,11.0,0.0
10000.0,36,14.27,2.0,1,45000.0,1,4.93,0.0,3.0,0.0
4800.0,36,16.29,10.0,3,30000.0,1,16.72,0.0,9.0,0.0
17050.0,36,12.69,7.0,2,60000.0,1,20.84,0.0,12.0,0.0
15000.0,60,22.74,10.0,2,70000.0,1,22.32,0.0,12.0,0.0
12700.0,36,14.27,3.0,1,23000.0,1,10.07,0.0,6.0,0.0
35000.0,60,19.91,5.0,2,110000.0,1,10.9,1.0,7.0,0.0
12000.0,60,20.3,5.0,2,48000.0,0,14.65,0.0,5.0,0.0
15000.0,60,19.91,2.0,1,48000.0,1,20.82,0.0,11.0,0.0
24000.0,60,19.03,0.0,1,70000.0,1,17.67,0.0,6.0,0.0
35000.0,60,19.42,10.0,2,185000.0,1,16.72,0.0,16.0,0.0
11200.0,36,17.27,2.0,1,36840.0,1,14.07,0.0,2.0,0.0
7000.0,36,11.71,10.0,1,50000.0,1,24.24,0.0,10.0,0.0
6200.0,60,19.42,8.0,1,55000.0,1,11.35,0.0,10.0,0.0
20000.0,60,15.96,10.0,2,60000.0,1,23.54,0.0,10.0,0.0
35000.0,60,23.91,10.0,1,81500.0,0,21.92,0.0,7.0,0.0
12000.0,36,16.77,10.0,1,48000.0,1,11.78,0.0,11.0,0.0
8500.0,60,20.3,6.0,1,82000.0,1,10.6,0.0,6.0,0.0
12000.0,36,6.62,8.0,1,45000.0,1,9.89,0.0,10.0,0.0
12000.0,60,13.49,9.0,1,50000.0,1,24.82,0.0,14.0,0.0
20000.0,60,17.27,10.0,1,56508.0,0,23.08,1.0,11.0,0.0
10400.0,36,13.49,1.0,1,57460.0,1,22.62,0.0,9.0,0.0
5000.0,36,12.69,2.0,1,60400.0,1,12.87,1.0,3.0,0.0
8400.0,36,17.27,8.0,1,34000.0,1,12.85,0.0,8.0,0.0
24000.0,60,21.67,10.0,2,98000.0,1,18.02,0.0,12.0,0.0
20000.0,36,12.42,6.0,1,100000.0,1,26.4,0.0,10.0,0.0
12300.0,60,19.91,6.0,2,41000.0,1,24.91,1.0,13.0,0.0
11000.0,36,13.49,10.0,1,50000.0,1,11.02,0.0,6.0,0.0
18950.0,60,19.03,3.0,2,49500.0,1,13.99,0.0,9.0,0.0
12000.0,36,11.71,10.0,1,35000.0,1,13.37,0.0,5.0,0.0
20000.0,36,11.71,2.0,3,50000.0,1,15.98,0.0,15.0,0.0
3650.0,60,17.58,4.0,1,29000.0,1,12.5,0.0,12.0,0.0
12000.0,36,14.27,0.0,1,159500.0,0,13.71,0.0,15.0,0.0
7200.0,36,17.58,10.0,1,56000.0,1,8.64,0.0,11.0,0.0
33950.0,36,7.9,7.0,2,91000.0,1,24.71,0.0,13.0,0.0
13000.0,60,15.96,4.0,2,85000.0,1,8.27,0.0,15.0,0.0
12600.0,60,16.77,2.0,1,41000.0,1,20.22,1.0,9.0,0.0
15000.0,36,11.71,0.0,1,60000.0,1,15.56,1.0,17.0,0.0
4250.0,36,12.69,7.0,1,50000.0,1,9.26,0.0,14.0,0.0
7000.0,36,9.91,5.0,1,62000.0,1,5.01,0.0,7.0,0.0
1500.0,36,15.96,10.0,2,97000.0,1,19.63,0.0,11.0,0.0
25000.0,36,7.9,10.0,2,200000.0,1,0.0,0.0,6.0,0.0
15600.0,60,20.3,5.0,1,85000.0,1,18.9,0.0,9.0,0.0
21000.0,60,18.64,10.0,1,110000.0,1,13.57,0.0,14.0,0.0
20000.0,60,12.69,7.0,1,65918.0,1,15.53,0.0,5.0,0.0
20000.0,60,13.49,3.0,2,55000.0,0,20.62,0.0,7.0,0.0
12000.0,36,8.9,5.0,1,42900.0,1,16.03,0.0,9.0,0.0
10000.0,36,12.69,10.0,1,51000.0,1,10.16,0.0,8.0,0.0
5800.0,60,19.03,10.0,2,51300.0,1,17.44,0.0,6.0,0.0
2400.0,36,12.42,3.0,1,45000.0,1,16.4,0.0,20.0,0.0
28100.0,60,14.65,9.0,1,60000.0,1,24.16,0.0,7.0,0.0
4500.0,36,6.62,10.0,2,72000.0,1,15.77,0.0,7.0,0.0
4800.0,36,10.65,1.0,1,26000.0,1,11.82,0.0,9.0,0.0
18000.0,36,10.65,9.0,1,77000.0,1,10.64,0.0,10.0,0.0
25000.0,36,7.51,10.0,2,56900.0,1,15.48,0.0,10.0,0.0
18000.0,36,7.9,2.0,2,140000.0,1,2.69,0.0,4.0,0.0
6000.0,36,15.96,4.0,1,72000.0,1,4.15,0.0,7.0,0.0
35000.0,60,22.35,10.0,1,143000.0,0,12.95,0.0,16.0,0.0
27000.0,36,13.49,5.0,1,83000.0,1,19.59,0.0,3.0,0.0
3000.0,36,9.91,10.0,1,45600.0,1,8.0,0.0,5.0,0.0
10000.0,36,10.65,1.0,1,68000.0,1,24.19,0.0,9.0,0.0
10125.0,36,14.65,4.0,1,70000.0,1,8.13,0.0,12.0,0.0
8000.0,36,12.42,8.0,2,47000.0,1,24.92,0.0,13.0,0.0
10000.0,36,9.91,6.0,1,45000.0,1,7.63,0.0,7.0,0.0
35000.0,60,14.27,0.0,1,121000.0,1,1.99,0.0,10.0,0.0
21600.0,60,21.67,7.0,2,82900.0,1,12.49,0.0,7.0,0.0
12000.0,36,10.65,3.0,1,110000.0,1,11.88,0.0,7.0,0.0
6000.0,36,15.27,10.0,1,49000.0,1,23.29,0.0,12.0,0.0
14000.0,36,16.29,6.0,3,70000.0,1,12.26,0.0,5.0,0.0
8000.0,36,14.27,0.0,1,50000.0,1,19.34,0.0,9.0,0.0
14000.0,60,13.49,1.0,1,33936.0,1,19.77,0.0,8.0,0.0
8000.0,36,12.69,5.0,2,38000.0,1,10.55,0.0,14.0,0.0
21000.0,36,8.9,5.0,1,125000.0,1,2.94,0.0,4.0,0.0
22000.0,60,11.71,10.0,2,70000.0,0,18.45,0.0,6.0,0.0
6000.0,36,15.96,2.0,1,28800.0,1,18.25,0.0,9.0,0.0
15000.0,36,17.58,1.0,1,130000.0,1,6.91,0.0,8.0,0.0
5200.0,36,11.71,4.0,1,54000.0,1,5.58,0.0,11.0,0.0
17500.0,36,7.9,10.0,2,40000.0,1,11.43,0.0,4.0,0.0
6400.0,36,11.71,2.0,1,50000.0,1,15.84,1.0,7.0,0.0
3825.0,36,10.65,3.0,2,22000.0,1,9.65,0.0,4.0,0.0
21000.0,36,7.9,3.0,3,60000.0,1,13.6,0.0,6.0,0.0
14000.0,36,12.42,9.0,2,72000.0,1,19.8,0.0,12.0,0.0
18950.0,36,10.65,10.0,1,50000.0,1,18.94,0.0,17.0,0.0
3000.0,36,9.91,6.0,3,40000.0,1,8.19,0.0,3.0,0.0
2400.0,36,12.69,5.0,3,48000.0,0,15.28,0.0,19.0,0.0
6000.0,36,12.69,5.0,3,75000.0,1,18.06,0.0,9.0,0.0
16000.0,60,18.64,5.0,2,115000.0,1,10.77,0.0,12.0,1.0
18000.0,36,12.42,10.0,1,90000.0,1,7.4,0.0,8.0,0.0
10000.0,36,16.29,5.0,1,25000.0,1,14.11,0.0,6.0,0.0
2125.0,36,15.27,6.0,1,35000.0,1,14.95,0.0,5.0,0.0
7500.0,36,7.9,5.0,1,34000.0,0,29.29,0.0,13.0,0.0
10000.0,36,6.62,4.0,2,80000.0,1,2.59,1.0,8.0,0.0
21000.0,60,12.42,10.0,2,70000.0,1,7.35,0.0,9.0,0.0
25000.0,36,13.49,2.0,1,250000.0,1,10.78,0.0,10.0,0.0
16000.0,36,9.91,10.0,1,40000.0,1,14.46,0.0,7.0,0.0
20000.0,36,7.9,7.0,2,60000.0,1,21.42,0.0,6.0,0.0
3600.0,36,14.27,10.0,1,106000.0,1,2.89,0.0,12.0,0.0
20000.0,60,18.25,5.0,1,99996.0,1,0.07,0.0,2.0,0.0
24000.0,60,19.03,10.0,1,98000.0,1,23.74,0.0,14.0,0.0
19075.0,60,20.3,2.0,1,50000.0,1,22.75,1.0,11.0,0.0
10000.0,60,18.64,4.0,1,81600.0,1,12.19,0.0,24.0,0.0
8000.0,36,11.71,1.0,1,25000.0,1,15.74,0.0,8.0,0.0
4000.0,36,8.9,1.0,2,15456.0,1,19.18,0.0,5.0,0.0
18800.0,60,18.25,1.0,1,46000.0,0,16.15,0.0,6.0,0.0
14000.0,36,12.42,4.0,1,84000.0,1,14.57,1.0,12.0,0.0
15000.0,60,15.27,10.0,1,29000.0,1,11.88,0.0,3.0,0.0
16775.0,36,14.27,4.0,2,140000.0,1,12.42,1.0,18.0,0.0
6325.0,36,8.9,3.0,1,25000.0,1,22.94,1.0,9.0,0.0
13225.0,36,13.49,5.0,1,35000.0,1,22.53,0.0,16.0,0.0
10000.0,36,14.65,2.0,1,31000.0,1,12.08,0.0,15.0,0.0
13500.0,36,8.9,5.0,1,100000.0,1,3.16,0.0,6.0,1.0
12000.0,60,12.69,3.0,3,60000.0,1,17.62,0.0,7.0,0.0
15000.0,60,7.9,10.0,2,45000.0,1,7.39,0.0,8.0,0.0
20200.0,60,21.28,10.0,1,59670.0,0,16.87,0.0,13.0,0.0
20000.0,36,14.27,10.0,1,95000.0,0,14.69,0.0,12.0,0.0
12000.0,36,13.49,1.0,1,112000.0,1,20.56,0.0,9.0,0.0
25975.0,60,22.06,10.0,2,66000.0,1,24.85,0.0,14.0,0.0
10600.0,60,6.0,10.0,2,54000.0,1,28.78,0.0,16.0,0.0
13475.0,36,10.65,6.0,1,35000.0,1,22.83,0.0,9.0,0.0
4000.0,36,9.91,10.0,1,48000.0,1,21.02,0.0,9.0,0.0
5000.0,60,9.91,5.0,2,98580.0,1,15.41,0.0,8.0,0.0
7500.0,36,16.29,5.0,3,67000.0,0,16.67,0.0,6.0,0.0
21000.0,60,19.42,1.0,2,42000.0,0,11.26,0.0,9.0,0.0
9600.0,60,17.27,10.0,1,40000.0,1,12.9,0.0,7.0,0.0
10000.0,36,7.51,10.0,1,75000.0,1,26.34,0.0,14.0,0.0
3725.0,36,12.69,8.0,2,27302.4,1,18.72,1.0,6.0,0.0
19425.0,60,20.89,10.0,2,46500.0,0,21.19,0.0,14.0,0.0
25900.0,60,16.77,10.0,1,62000.0,1,22.94,0.0,16.0,0.0
30000.0,60,21.67,6.0,2,100000.0,0,1.19,0.0,3.0,1.0
13000.0,60,19.42,0.0,1,37500.0,1,9.82,0.0,6.0,0.0
15600.0,60,14.65,5.0,3,48575.0,0,22.33,0.0,15.0,0.0
20000.0,36,12.69,7.0,2,64049.0,1,19.3,0.0,8.0,0.0
10000.0,36,9.91,10.0,1,107000.0,1,8.22,0.0,6.0,0.0
8000.0,36,14.65,10.0,1,72000.0,0,22.28,0.0,10.0,0.0
12000.0,60,11.71,5.0,1,25000.0,1,13.49,0.0,6.0,0.0
12000.0,36,9.91,5.0,2,97000.0,1,6.05,0.0,8.0,0.0
4000.0,36,12.42,4.0,1,42000.0,1,11.37,0.0,12.0,0.0
9750.0,60,20.3,0.0,1,60000.0,1,15.94,0.0,5.0,0.0
24000.0,36,7.51,4.0,2,86000.0,1,3.46,0.0,9.0,0.0
35000.0,60,19.91,0.0,2,132500.0,1,16.07,0.0,15.0,0.0
3125.0,60,16.77,10.0,2,135000.0,1,9.56,0.0,11.0,0.0
12000.0,36,11.71,10.0,2,140000.0,1,11.86,0.0,14.0,0.0
17500.0,36,8.9,9.0,3,84000.0,1,7.01,0.0,14.0,0.0
6000.0,36,11.71,10.0,2,90000.0,1,13.21,1.0,6.0,0.0
15000.0,60,13.49,3.0,2,38000.0,1,11.4,0.0,6.0,0.0
28000.0,60,18.64,0.0,1,129000.0,1,23.15,0.0,12.0,0.0
30000.0,36,7.9,10.0,1,161000.0,1,0.34,0.0,9.0,0.0
28000.0,60,18.25,1.0,2,157000.0,1,10.84,0.0,14.0,0.0
23800.0,36,12.42,6.0,2,47600.0,1,13.54,0.0,10.0,0.0
17000.0,36,6.03,3.0,2,50000.0,1,15.58,0.0,14.0,0.0
18000.0,60,15.27,8.0,1,50000.0,0,22.08,0.0,9.0,0.0
13500.0,60,12.42,0.0,2,57840.0,1,9.05,1.0,5.0,0.0
24000.0,36,9.91,4.0,2,75000.0,1,14.88,0.0,8.0,0.0
3600.0,36,7.51,1.0,1,85000.0,1,9.54,0.0,12.0,0.0
15000.0,36,16.29,10.0,2,50000.0,1,20.88,0.0,11.0,1.0
1000.0,36,13.49,7.0,2,53200.0,1,23.89,0.0,7.0,0.0
30000.0,60,23.52,3.0,1,110000.0,0,8.54,0.0,4.0,0.0
3600.0,36,13.49,3.0,1,36000.0,1,22.97,0.0,6.0,0.0
15500.0,60,10.65,9.0,2,56510.0,1,8.92,0.0,7.0,0.0
14000.0,36,17.58,1.0,1,40000.0,1,13.65,0.0,8.0,0.0
6400.0,36,13.49,0.0,1,29000.0,1,8.48,0.0,6.0,0.0
3600.0,36,6.62,5.0,2,45000.0,1,10.11,0.0,18.0,0.0
14000.0,36,6.62,2.0,1,115000.0,1,1.19,0.0,4.0,0.0
4025.0,36,9.91,1.0,1,25000.0,1,16.99,0.0,8.0,0.0
15000.0,60,20.89,10.0,1,59000.0,1,11.33,0.0,5.0,0.0
2600.0,36,12.69,1.0,1,9600.0,1,1.25,1.0,17.0,0.0
16500.0,36,8.9,10.0,3,32968.0,1,12.3,0.0,8.0,0.0
15000.0,60,13.49,4.0,2,96000.0,1,13.21,0.0,10.0,0.0
8875.0,36,8.9,2.0,1,23000.0,0,18.16,0.0,15.0,0.0
30000.0,60,18.64,10.0,3,61000.0,0,23.0,0.0,14.0,0.0
23000.0,60,20.3,10.0,2,120000.0,1,8.35,0.0,14.0,0.0
11100.0,36,16.77,5.0,2,55000.0,1,14.55,0.0,11.0,0.0
12000.0,36,9.91,0.0,1,40000.0,1,13.59,0.0,13.0,0.0
8900.0,60,18.64,6.0,3,77000.0,0,11.89,0.0,19.0,0.0
12000.0,60,11.71,10.0,2,120000.0,1,11.81,0.0,12.0,0.0
3000.0,36,7.51,2.0,1,15000.0,1,17.68,0.0,10.0,0.0
5600.0,36,7.9,3.0,1,32000.0,1,2.93,0.0,2.0,0.0
12000.0,60,17.27,6.0,1,43000.0,1,23.33,0.0,6.0,0.0
12000.0,36,11.71,0.0,1,60000.0,1,21.92,0.0,8.0,0.0
25000.0,60,15.96,5.0,2,113000.0,1,13.36,0.0,6.0,0.0
12000.0,36,9.91,10.0,2,87000.0,0,8.97,0.0,9.0,0.0
35000.0,60,21.67,4.0,2,165000.0,1,15.31,0.0,8.0,0.0
30000.0,60,14.65,1.0,2,70000.0,1,17.16,0.0,18.0,0.0
10000.0,36,12.69,10.0,1,62000.0,0,10.35,0.0,10.0,1.0
21600.0,60,20.3,10.0,3,72800.0,1,13.37,0.0,11.0,0.0
6000.0,36,9.91,6.0,1,62000.0,1,22.99,0.0,12.0,0.0
15000.0,60,18.25,2.0,1,281000.0,1,8.71,0.0,12.0,0.0
35000.0,60,20.3,10.0,1,75000.0,0,19.28,0.0,13.0,0.0
14400.0,60,20.3,0.0,1,77500.0,1,14.2,0.0,9.0,0.0
10500.0,36,12.69,10.0,1,75600.0,1,10.76,0.0,14.0,0.0
9000.0,36,11.71,1.0,1,51000.0,0,19.22,0.0,9.0,0.0
10900.0,36,12.42,6.0,1,55000.0,1,8.05,0.0,7.0,0.0
17600.0,36,12.42,1.0,3,140000.0,1,22.35,0.0,17.0,0.0
1800.0,36,13.49,7.0,1,40000.0,0,10.56,0.0,3.0,0.0
14000.0,60,18.64,0.0,2,63000.0,0,23.35,0.0,11.0,1.0
6000.0,36,7.9,7.0,1,46443.36,1,27.78,0.0,14.0,0.0
6500.0,36,6.03,4.0,2,61650.0,1,2.94,0.0,5.0,0.0
10000.0,36,16.29,4.0,1,45500.0,1,13.58,0.0,7.0,0.0
8000.0,36,9.91,4.0,2,35000.0,1,18.24,0.0,9.0,0.0
2800.0,36,16.29,2.0,1,43200.0,0,3.94,0.0,4.0,0.0
35000.0,60,17.27,4.0,1,97000.0,1,22.75,0.0,15.0,0.0
12000.0,60,11.71,0.0,2,125000.0,1,8.59,0.0,12.0,1.0
8000.0,36,13.49,0.0,1,23000.0,0,7.62,0.0,5.0,0.0
14825.0,60,23.52,1.0,1,45600.0,0,23.68,0.0,25.0,0.0
6100.0,36,18.64,7.0,3,70000.0,0,12.67,0.0,12.0,0.0
17000.0,36,15.96,10.0,1,60000.0,1,15.24,0.0,9.0,0.0
16000.0,60,15.96,10.0,2,64000.0,1,16.13,0.0,9.0,0.0
1500.0,36,6.03,6.0,2,24000.0,1,22.05,0.0,7.0,0.0
6500.0,36,7.51,6.0,1,80000.0,1,9.67,0.0,9.0,0.0
5500.0,60,14.65,9.0,2,107000.0,1,8.89,0.0,5.0,0.0
14000.0,60,14.65,8.0,1,81000.0,1,22.33,0.0,9.0,0.0
11000.0,36,16.29,3.0,1,52000.0,1,19.09,1.0,9.0,0.0
3000.0,36,9.91,10.0,2,83000.0,1,7.19,0.0,5.0,0.0
15850.0,60,21.28,10.0,2,66000.0,1,22.8,1.0,10.0,0.0
12000.0,60,14.65,6.0,2,43700.0,1,18.67,0.0,16.0,0.0
29700.0,60,11.71,10.0,2,57000.0,1,16.04,0.0,5.0,0.0
6500.0,36,7.51,7.0,1,28000.0,1,7.5,0.0,6.0,0.0
2800.0,36,6.03,7.0,2,55000.0,1,15.23,0.0,20.0,0.0
10000.0,36,6.03,1.0,1,50000.0,1,4.97,0.0,15.0,0.0
30000.0,60,20.3,5.0,2,82000.0,1,13.96,0.0,15.0,0.0
8000.0,36,6.62,3.0,2,50000.0,1,5.83,0.0,11.0,0.0
12000.0,60,18.64,10.0,1,61234.0,0,13.91,0.0,13.0,0.0
35000.0,60,12.42,0.0,2,101000.0,1,18.75,0.0,10.0,0.0
